id,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
62,04/03/2017,3195,MADRID. RETIRO,MADRID,667,5.3,0,1,06:10,9.6,15:50,26,1.4,12.5,02:30,937,24,928.5,0
62,04/03/2017,3195,MADRID. RETIRO,MADRID,667,5.3,0,1,06:10,9.6,15:50,26,1.4,12.5,02:30,937,24,928.5,0
62,04/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.6,0,0,07:00,9.2,15:10,,,,,,,,
63,05/03/2017,3195,MADRID. RETIRO,MADRID,667,8.6,0,4.8,00:10,12.4,12:10,25,1.1,8.3,16:30,944.3,24,937,0
63,05/03/2017,3195,MADRID. RETIRO,MADRID,667,8.6,0,4.8,00:10,12.4,12:10,25,1.1,8.3,16:30,944.3,24,937,0
63,05/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.9,0,3.9,00:10,11.9,15:30,,,,,,,,
64,06/03/2017,3195,MADRID. RETIRO,MADRID,667,14.1,0,9.4,05:15,18.8,14:50,30,1.9,15.3,15:30,948.3,24,944.4,5
64,06/03/2017,3195,MADRID. RETIRO,MADRID,667,14.1,0,9.4,05:15,18.8,14:50,30,1.9,15.3,15:30,948.3,24,944.4,5
64,06/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.7,0,8.6,05:00,18.8,13:50,,,,,,,,
65,07/03/2017,3195,MADRID. RETIRO,MADRID,667,14.2,0,8.9,06:30,19.4,15:30,33,1.9,10.6,17:10,949,24,947.2,Varias
65,07/03/2017,3195,MADRID. RETIRO,MADRID,667,14.2,0,8.9,06:30,19.4,15:30,33,1.9,10.6,17:10,949,24,947.2,Varias
65,07/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,0,8.2,06:30,20.1,15:00,,,,,,,,
66,08/03/2017,3195,MADRID. RETIRO,MADRID,667,14.7,0,7.8,06:50,21.6,16:30,99,1.1,3.3,Varias,951.1,10,948.5,3
66,08/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.9,0,3.6,06:00,22.2,15:50,,,,,,,,
66,08/03/2017,3195,MADRID. RETIRO,MADRID,667,14.7,0,7.8,06:50,21.6,16:30,99,1.1,3.3,Varias,951.1,10,948.5,3
67,09/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.8,0,4.1,07:00,25.4,15:40,,,,,,,,
67,09/03/2017,3195,MADRID. RETIRO,MADRID,667,16.8,0,8.8,06:50,24.8,16:10,24,0.8,5,17:00,950.6,10,947.1,16
67,09/03/2017,3195,MADRID. RETIRO,MADRID,667,16.8,0,8.8,06:50,24.8,16:10,24,0.8,5,17:00,950.6,10,947.1,16
68,10/03/2017,3195,MADRID. RETIRO,MADRID,667,18,0,9.8,07:00,26.1,16:30,24,0.8,6.1,16:30,948.1,0,943.6,Varias
68,10/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.6,0,4.7,07:00,26.4,14:50,,,,,,,,
68,10/03/2017,3195,MADRID. RETIRO,MADRID,667,18,0,9.8,07:00,26.1,16:30,24,0.8,6.1,16:30,948.1,0,943.6,Varias
69,11/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.1,0,5.4,07:00,22.8,13:10,,,,,,,,
69,11/03/2017,3195,MADRID. RETIRO,MADRID,667,16.1,0,9.6,06:45,22.6,13:10,27,0.8,8.3,15:40,944.1,0,939.9,18
69,11/03/2017,3195,MADRID. RETIRO,MADRID,667,16.1,0,9.6,06:45,22.6,13:10,27,0.8,8.3,15:40,944.1,0,939.9,18
70,12/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.4,0,6,23:40,18.8,12:20,,,,,,,,
70,12/03/2017,3195,MADRID. RETIRO,MADRID,667,13.1,0,7.2,23:59,19,13:20,33,3.1,17.8,14:30,942.9,9,939.5,15
70,12/03/2017,3195,MADRID. RETIRO,MADRID,667,13.1,0,7.2,23:59,19,13:20,33,3.1,17.8,14:30,942.9,9,939.5,15
71,13/03/2017,3195,MADRID. RETIRO,MADRID,667,11.4,0,7.2,Varias,15.5,13:40,1,5.3,16.4,06:30,946.1,24,939.1,5
71,13/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.8,0,6.3,01:00,15.3,13:50,,,,,,,,
71,13/03/2017,3195,MADRID. RETIRO,MADRID,667,11.4,0,7.2,Varias,15.5,13:40,1,5.3,16.4,06:30,946.1,24,939.1,5
72,14/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.5,0,9.4,06:40,19.6,16:00,,,,,,,,
72,14/03/2017,3195,MADRID. RETIRO,MADRID,667,14.8,0,10.1,07:00,19.5,16:30,4,2.5,15.8,01:50,948.8,Varias,946.1,0
72,14/03/2017,3195,MADRID. RETIRO,MADRID,667,14.8,0,10.1,07:00,19.5,16:30,4,2.5,15.8,01:50,948.8,Varias,946.1,0
73,15/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.8,0,7.1,05:20,20.6,16:00,,,,,,,,
73,15/03/2017,3195,MADRID. RETIRO,MADRID,667,15.2,0,9.7,06:20,20.8,16:10,10,1.9,8.3,14:00,948.8,0,943.5,17
73,15/03/2017,3195,MADRID. RETIRO,MADRID,667,15.2,0,9.7,06:20,20.8,16:10,10,1.9,8.3,14:00,948.8,0,943.5,17
74,16/03/2017,3195,MADRID. RETIRO,MADRID,667,13.7,0,7,05:10,20.4,13:30,11,2.2,9.7,13:50,946.3,0,942.1,17
74,16/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.2,0,3.4,07:00,18.9,14:50,,,,,,,,
74,16/03/2017,3195,MADRID. RETIRO,MADRID,667,13.7,0,7,05:10,20.4,13:30,11,2.2,9.7,13:50,946.3,0,942.1,17
75,17/03/2017,3195,MADRID. RETIRO,MADRID,667,13.8,0,7.2,04:50,20.5,16:20,8,1.4,7.2,11:40,945,10,941.7,16
75,17/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.6,0,1.8,06:00,19.3,15:00,,,,,,,,
75,17/03/2017,3195,MADRID. RETIRO,MADRID,667,13.8,0,7.2,04:50,20.5,16:20,8,1.4,7.2,11:40,945,10,941.7,16
76,18/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.4,0,1.7,06:50,21.1,16:00,,,,,,,,
76,18/03/2017,3195,MADRID. RETIRO,MADRID,667,14.4,0,7.2,07:00,21.5,16:10,6,1.1,4.7,05:50,946,10,942,17
76,18/03/2017,3195,MADRID. RETIRO,MADRID,667,14.4,0,7.2,07:00,21.5,16:10,6,1.1,4.7,05:50,946,10,942,17
77,19/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.2,0,2.9,06:50,23.5,16:10,,,,,,,,
77,19/03/2017,3195,MADRID. RETIRO,MADRID,667,15.6,0,7.6,05:40,23.5,15:30,23,1.1,5,16:00,943.5,0,937,18
77,19/03/2017,3195,MADRID. RETIRO,MADRID,667,15.6,0,7.6,05:40,23.5,15:30,23,1.1,5,16:00,943.5,0,937,18
78,20/03/2017,3195,MADRID. RETIRO,MADRID,667,17.6,0,11,06:50,24.2,16:30,23,1.7,7.2,17:10,938.8,10,936,19
78,20/03/2017,3195,MADRID. RETIRO,MADRID,667,17.6,0,11,06:50,24.2,16:30,23,1.7,7.2,17:10,938.8,10,936,19
78,20/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.7,0,6.6,03:40,24.8,15:20,,,,,,,,
79,21/03/2017,3195,MADRID. RETIRO,MADRID,667,12.6,0,8.8,06:50,16.5,16:00,26,2.5,10.8,16:00,940.1,22,937,4
79,21/03/2017,3195,MADRID. RETIRO,MADRID,667,12.6,0,8.8,06:50,16.5,16:00,26,2.5,10.8,16:00,940.1,22,937,4
79,21/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.8,0,6.9,05:40,16.7,16:10,,,,,,,,
80,22/03/2017,3195,MADRID. RETIRO,MADRID,667,7.6,2.4,2.9,23:59,12.2,14:30,26,2.5,13.9,14:50,940,0,932.7,19
80,22/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7,2.7,1.7,23:50,12.3,14:20,,,,,,,,
80,22/03/2017,3195,MADRID. RETIRO,MADRID,667,7.6,2.4,2.9,23:59,12.2,14:30,26,2.5,13.9,14:50,940,0,932.7,19
81,23/03/2017,3195,MADRID. RETIRO,MADRID,667,2.6,5.1,0,06:20,5.3,12:40,27,0.8,7.2,00:30,935.3,24,932.8,16
81,23/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,1.6,4.7,-1.6,06:20,4.9,18:00,,,,,,,,
81,23/03/2017,3195,MADRID. RETIRO,MADRID,667,2.6,5.1,0,06:20,5.3,12:40,27,0.8,7.2,00:30,935.3,24,932.8,16
82,24/03/2017,3195,MADRID. RETIRO,MADRID,667,5.4,4.5,1.3,06:05,9.5,12:50,24,0.8,8.3,15:20,938.1,24,933.8,3
82,24/03/2017,3195,MADRID. RETIRO,MADRID,667,5.4,4.5,1.3,06:05,9.5,12:50,24,0.8,8.3,15:20,938.1,24,933.8,3
82,24/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5,2.2,0.3,Varias,9.7,13:40,,,,,,,,
83,25/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.3,1.7,-1,04:00,9.6,15:20,,,,,,,,
83,25/03/2017,3195,MADRID. RETIRO,MADRID,667,4.4,2.9,-0.4,06:40,9.3,15:10,24,1.4,8.3,12:20,938.1,11,925.6,18
83,25/03/2017,3195,MADRID. RETIRO,MADRID,667,4.4,2.9,-0.4,06:40,9.3,15:10,24,1.4,8.3,12:20,938.1,11,925.6,18
84,26/03/2017,3195,MADRID. RETIRO,MADRID,667,10.4,2.1,5.5,04:50,15.3,16:30,16,1.7,10.3,22:30,938.8,11,934.1,19
84,26/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.1,2.8,5.5,04:00,14.7,16:40,,,,,,,,
84,26/03/2017,3195,MADRID. RETIRO,MADRID,667,10.4,2.1,5.5,04:50,15.3,16:30,16,1.7,10.3,22:30,938.8,11,934.1,19
85,27/03/2017,3195,MADRID. RETIRO,MADRID,667,10.2,0.1,6.6,06:30,13.8,16:10,24,3.1,11.4,06:00,946.4,24,936,0
85,27/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10,0,5.8,06:40,14.3,15:40,,,,,,,,
85,27/03/2017,3195,MADRID. RETIRO,MADRID,667,10.2,0.1,6.6,06:30,13.8,16:10,24,3.1,11.4,06:00,946.4,24,936,0
86,28/03/2017,3195,MADRID. RETIRO,MADRID,667,12.7,0,7.5,04:30,17.9,15:30,27,0.8,6.1,15:00,950,Varias,946.2,0
86,28/03/2017,3195,MADRID. RETIRO,MADRID,667,12.7,0,7.5,04:30,17.9,15:30,27,0.8,6.1,15:00,950,Varias,946.2,0
86,28/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12,0,6.3,23:59,17.7,15:30,,,,,,,,
87,29/03/2017,3195,MADRID. RETIRO,MADRID,667,13.4,0,6.5,05:50,20.3,15:45,24,0.8,4.7,14:40,950.6,9,946.9,17
87,29/03/2017,3195,MADRID. RETIRO,MADRID,667,13.4,0,6.5,05:50,20.3,15:45,24,0.8,4.7,14:40,950.6,9,946.9,17
87,29/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.4,0,2.9,06:00,20,15:20,,,,,,,,
88,30/03/2017,3195,MADRID. RETIRO,MADRID,667,15,0,9,05:40,21.1,16:30,22,1.7,6.7,15:00,947.7,0,943.2,16
88,30/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.4,0,4.1,06:00,20.6,14:10,,,,,,,,
88,30/03/2017,3195,MADRID. RETIRO,MADRID,667,15,0,9,05:40,21.1,16:30,22,1.7,6.7,15:00,947.7,0,943.2,16
89,31/03/2017,3195,MADRID. RETIRO,MADRID,667,15.4,0,11,06:00,19.7,14:20,26,3.3,15.6,14:10,944.3,0,940.8,17
89,31/03/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,0,9.1,23:40,19.3,13:30,,,,,,,,
89,31/03/2017,3195,MADRID. RETIRO,MADRID,667,15.4,0,11,06:00,19.7,14:20,26,3.3,15.6,14:10,944.3,0,940.8,17
90,01/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.2,0,6.8,05:30,17.6,15:40,,,,,,,,
90,01/04/2017,3195,MADRID. RETIRO,MADRID,667,12.6,0,8,05:50,17.3,13:20,30,3.3,13.6,07:20,944.8,22,941.4,4
90,01/04/2017,3195,MADRID. RETIRO,MADRID,667,12.6,0,8,05:50,17.3,13:20,30,3.3,13.6,07:20,944.8,22,941.4,4
91,02/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.2,0,3.7,06:40,18.7,15:10,,,,,,,,
91,02/04/2017,3195,MADRID. RETIRO,MADRID,667,12.8,0,6.7,06:10,19,14:20,8,2.2,9.7,21:10,944.3,23,941.5,16
91,02/04/2017,3195,MADRID. RETIRO,MADRID,667,12.8,0,6.7,06:10,19,14:20,8,2.2,9.7,21:10,944.3,23,941.5,16
92,03/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.8,0,2.7,06:40,18.8,16:00,,,,,,,,
92,03/04/2017,3195,MADRID. RETIRO,MADRID,667,12.5,0,5.7,06:15,19.3,15:50,4,1.1,8.6,02:00,946.7,10,944.2,2
92,03/04/2017,3195,MADRID. RETIRO,MADRID,667,12.5,0,5.7,06:15,19.3,15:50,4,1.1,8.6,02:00,946.7,10,944.2,2
93,04/04/2017,3195,MADRID. RETIRO,MADRID,667,14.5,0,7,06:20,22,15:10,5,1.4,11.1,21:00,946.2,11,942.8,19
93,04/04/2017,3195,MADRID. RETIRO,MADRID,667,14.5,0,7,06:20,22,15:10,5,1.4,11.1,21:00,946.2,11,942.8,19
93,04/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.5,0,2.6,05:40,22.4,15:40,,,,,,,,
94,05/04/2017,3195,MADRID. RETIRO,MADRID,667,13.6,0,8.2,06:30,19,15:20,4,3.1,11.7,09:50,944.2,Varias,942,16
94,05/04/2017,3195,MADRID. RETIRO,MADRID,667,13.6,0,8.2,06:30,19,15:20,4,3.1,11.7,09:50,944.2,Varias,942,16
94,05/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.4,0,6.4,06:30,18.5,16:00,,,,,,,,
95,06/04/2017,3195,MADRID. RETIRO,MADRID,667,14.8,0,8,05:50,21.5,14:45,10,2.2,10,09:40,944.6,1,939.9,19
95,06/04/2017,3195,MADRID. RETIRO,MADRID,667,14.8,0,8,05:50,21.5,14:45,10,2.2,10,09:40,944.6,1,939.9,19
95,06/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.8,0,6,05:20,21.7,16:10,,,,,,,,
96,07/04/2017,3195,MADRID. RETIRO,MADRID,667,16.4,0,9.7,Varias,23,14:15,6,1.4,7.5,03:10,942.5,24,939.5,17
96,07/04/2017,3195,MADRID. RETIRO,MADRID,667,16.4,0,9.7,Varias,23,14:15,6,1.4,7.5,03:10,942.5,24,939.5,17
96,07/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15,0,6.8,06:50,23.1,16:20,,,,,,,,
97,08/04/2017,3195,MADRID. RETIRO,MADRID,667,16.6,0,10,06:20,23.2,16:00,10,0.8,4.4,12:50,944.6,11,941.2,Varias
97,08/04/2017,3195,MADRID. RETIRO,MADRID,667,16.6,0,10,06:20,23.2,16:00,10,0.8,4.4,12:50,944.6,11,941.2,Varias
97,08/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,0,4.8,06:40,23.5,16:00,,,,,,,,
98,09/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,0,5.4,06:20,23,15:00,,,,,,,,
98,09/04/2017,3195,MADRID. RETIRO,MADRID,667,17.3,0,10.6,06:10,24,14:45,11,1.7,7.2,16:40,946.5,24,943.7,0
98,09/04/2017,3195,MADRID. RETIRO,MADRID,667,17.3,0,10.6,06:10,24,14:45,11,1.7,7.2,16:40,946.5,24,943.7,0
99,10/04/2017,3195,MADRID. RETIRO,MADRID,667,18,0,10.6,06:40,25.3,13:10,12,0.6,5.3,13:10,947.9,10,944,19
99,10/04/2017,3195,MADRID. RETIRO,MADRID,667,18,0,10.6,06:40,25.3,13:10,12,0.6,5.3,13:10,947.9,10,944,19
99,10/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.8,0,6.5,06:30,25,15:30,,,,,,,,
100,11/04/2017,3195,MADRID. RETIRO,MADRID,667,20,0,12.3,06:40,27.7,14:20,21,0.8,6.4,14:00,946.5,10,940.9,19
100,11/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.8,0,7.8,06:30,27.8,14:00,,,,,,,,
100,11/04/2017,3195,MADRID. RETIRO,MADRID,667,20,0,12.3,06:40,27.7,14:20,21,0.8,6.4,14:00,946.5,10,940.9,19
101,12/04/2017,3195,MADRID. RETIRO,MADRID,667,20.1,0,12,06:30,28.2,13:50,23,1.4,8.3,15:10,943.5,10,939.9,18
101,12/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18.1,0,7.2,Varias,29,15:10,,,,,,,,
101,12/04/2017,3195,MADRID. RETIRO,MADRID,667,20.1,0,12,06:30,28.2,13:50,23,1.4,8.3,15:10,943.5,10,939.9,18
102,13/04/2017,3195,MADRID. RETIRO,MADRID,667,19.7,0,12,06:10,27.4,13:50,26,2.2,10.8,12:30,942.6,Varias,939.5,17
102,13/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18.5,0,9,06:00,28,13:50,,,,,,,,
102,13/04/2017,3195,MADRID. RETIRO,MADRID,667,19.7,0,12,06:10,27.4,13:50,26,2.2,10.8,12:30,942.6,Varias,939.5,17
103,14/04/2017,3195,MADRID. RETIRO,MADRID,667,19.2,0,13,05:30,25.4,13:40,23,1.7,9.7,16:40,942.1,11,939.6,18
103,14/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.6,0,9.8,06:00,25.5,14:50,,,,,,,,
103,14/04/2017,3195,MADRID. RETIRO,MADRID,667,19.2,0,13,05:30,25.4,13:40,23,1.7,9.7,16:40,942.1,11,939.6,18
104,15/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,19,0,10.9,06:00,27.1,14:20,,,,,,,,
104,15/04/2017,3195,MADRID. RETIRO,MADRID,667,20.2,0,13.5,06:40,27,15:20,99,1.7,8.9,Varias,943.7,24,939.8,Varias
104,15/04/2017,3195,MADRID. RETIRO,MADRID,667,20.2,0,13.5,06:40,27,15:20,99,1.7,8.9,Varias,943.7,24,939.8,Varias
105,16/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.9,0,9.2,06:00,26.6,14:20,,,,,,,,
105,16/04/2017,3195,MADRID. RETIRO,MADRID,667,18.5,0,11,05:15,26,13:15,4,1.9,8.1,02:00,945.3,10,941,19
105,16/04/2017,3195,MADRID. RETIRO,MADRID,667,18.5,0,11,05:15,26,13:15,4,1.9,8.1,02:00,945.3,10,941,19
106,17/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18,0,7.6,06:00,28.3,14:30,,,,,,,,
106,17/04/2017,3195,MADRID. RETIRO,MADRID,667,20.2,0,12.7,05:10,27.6,14:05,3,1.7,9.2,23:00,941.8,0,937.5,17
106,17/04/2017,3195,MADRID. RETIRO,MADRID,667,20.2,0,12.7,05:10,27.6,14:05,3,1.7,9.2,23:00,941.8,0,937.5,17
107,18/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,20.8,0,13.1,04:00,28.5,15:00,,,,,,,,
107,18/04/2017,3195,MADRID. RETIRO,MADRID,667,20.8,0,14,05:50,27.5,14:10,4,1.9,10.8,21:20,940.1,10,935.8,14
107,18/04/2017,3195,MADRID. RETIRO,MADRID,667,20.8,0,14,05:50,27.5,14:10,4,1.9,10.8,21:20,940.1,10,935.8,14
108,19/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.3,2,12,23:50,22.6,14:30,,,,,,,,
108,19/04/2017,3195,MADRID. RETIRO,MADRID,667,17.8,2.5,12,Varias,23.5,14:15,2,2.8,10.3,03:50,941.4,24,937.3,17
108,19/04/2017,3195,MADRID. RETIRO,MADRID,667,17.8,2.5,12,Varias,23.5,14:15,2,2.8,10.3,03:50,941.4,24,937.3,17
109,20/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.1,0,9,23:59,19.2,14:50,,,,,,,,
109,20/04/2017,3195,MADRID. RETIRO,MADRID,667,14.4,0,9.4,Varias,19.5,14:30,12,3.1,11.7,19:00,947.2,24,942,0
109,20/04/2017,3195,MADRID. RETIRO,MADRID,667,14.4,0,9.4,Varias,19.5,14:30,12,3.1,11.7,19:00,947.2,24,942,0
110,21/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.5,0,3.1,06:20,21.9,15:50,,,,,,,,
110,21/04/2017,3195,MADRID. RETIRO,MADRID,667,13.9,0,6.1,06:10,21.7,15:05,14,2.2,9.2,18:40,948.3,24,944.8,16
110,21/04/2017,3195,MADRID. RETIRO,MADRID,667,13.9,0,6.1,06:10,21.7,15:05,14,2.2,9.2,18:40,948.3,24,944.8,16
111,22/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.9,0,3.5,06:00,20.3,15:40,,,,,,,,
111,22/04/2017,3195,MADRID. RETIRO,MADRID,667,13.9,0,6.1,06:10,21.7,15:05,9,0.8,6.7,02:00,949.2,0,941.4,24
111,22/04/2017,3195,MADRID. RETIRO,MADRID,667,13.9,0,6.1,06:10,21.7,15:05,9,0.8,6.7,02:00,949.2,0,941.4,24
112,23/04/2017,3195,MADRID. RETIRO,MADRID,667,18.4,0,10.9,05:15,26,15:10,15,0.8,4.7,22:40,942.3,0,937.8,18
112,23/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.8,0,6.1,06:00,25.6,15:20,,,,,,,,
112,23/04/2017,3195,MADRID. RETIRO,MADRID,667,18.4,0,10.9,05:15,26,15:10,15,0.8,4.7,22:40,942.3,0,937.8,18
113,24/04/2017,3195,MADRID. RETIRO,MADRID,667,19.8,1.3,12.6,Varias,27,14:15,3,1.1,9.4,16:10,940,9,934.5,21
113,24/04/2017,3195,MADRID. RETIRO,MADRID,667,19.8,1.3,12.6,Varias,27,14:15,3,1.1,9.4,16:10,940,9,934.5,21
113,24/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18.4,3.1,9.7,06:00,27.2,15:20,,,,,,,,
114,25/04/2017,3195,MADRID. RETIRO,MADRID,667,18,0,12.9,23:59,23.2,13:50,25,2.5,14.7,16:40,935.7,0,929.6,16
114,25/04/2017,3195,MADRID. RETIRO,MADRID,667,18,0,12.9,23:59,23.2,13:50,25,2.5,14.7,16:40,935.7,0,929.6,16
114,25/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.9,0,11.5,02:10,24.3,13:50,,,,,,,,
115,26/04/2017,3195,MADRID. RETIRO,MADRID,667,13.4,0.2,6.3,23:59,20.5,13:30,4,1.7,13.1,22:00,932.6,Varias,929.9,5
115,26/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.6,1.3,6.2,23:59,21.1,14:00,,,,,,,,
115,26/04/2017,3195,MADRID. RETIRO,MADRID,667,13.4,0.2,6.3,23:59,20.5,13:30,4,1.7,13.1,22:00,932.6,Varias,929.9,5
116,27/04/2017,3195,MADRID. RETIRO,MADRID,667,10,0,3.8,06:00,16.1,15:30,4,3.6,15.3,04:00,938.9,24,932.3,2
116,27/04/2017,3195,MADRID. RETIRO,MADRID,667,10,0,3.8,06:00,16.1,15:30,4,3.6,15.3,04:00,938.9,24,932.3,2
116,27/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.2,0,2.9,05:40,15.6,14:20,,,,,,,,
117,28/04/2017,3195,MADRID. RETIRO,MADRID,667,10.6,3.3,3.3,06:00,17.8,15:00,2,3.3,13.9,08:20,939,9,935.9,17
117,28/04/2017,3195,MADRID. RETIRO,MADRID,667,10.6,3.3,3.3,06:00,17.8,15:00,2,3.3,13.9,08:20,939,9,935.9,17
117,28/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.5,1.8,2.9,05:00,18.1,15:20,,,,,,,,
118,29/04/2017,3195,MADRID. RETIRO,MADRID,667,10.1,4.5,7.8,06:30,12.4,17:50,11,0.6,6.1,00:40,937.3,0,933.1,19
118,29/04/2017,3195,MADRID. RETIRO,MADRID,667,10.1,4.5,7.8,06:30,12.4,17:50,11,0.6,6.1,00:40,937.3,0,933.1,19
118,29/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.7,2.6,7.6,06:00,11.8,16:40,,,,,,,,
119,30/04/2017,3195,MADRID. RETIRO,MADRID,667,11,0.6,7.7,23:59,14.4,16:15,25,1.7,14.7,16:20,939.7,24,933.3,14
119,30/04/2017,3195,MADRID. RETIRO,MADRID,667,11,0.6,7.7,23:59,14.4,16:15,25,1.7,14.7,16:20,939.7,24,933.3,14
119,30/04/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.1,2.4,5.9,23:59,14.3,15:20,,,,,,,,
120,01/05/2017,3195,MADRID. RETIRO,MADRID,667,11.9,0,5.2,05:20,18.6,14:45,30,1.1,8.1,02:40,943.1,24,939.7,0
120,01/05/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.2,0,2.9,05:50,19.6,16:50,,,,,,,,
120,01/05/2017,3195,MADRID. RETIRO,MADRID,667,11.9,0,5.2,05:20,18.6,14:45,30,1.1,8.1,02:40,943.1,24,939.7,0
121,02/05/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.5,0,6.3,03:00,24.7,14:30,,,,,,,,
121,02/05/2017,3195,MADRID. RETIRO,MADRID,667,16.4,0,9.2,03:10,23.7,13:50,99,1.7,6.4,Varias,943.3,9,939,19
121,02/05/2017,3195,MADRID. RETIRO,MADRID,667,16.4,0,9.2,03:10,23.7,13:50,99,1.7,6.4,Varias,943.3,9,939,19
122,03/05/2017,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18.8,0,10.7,05:00,26.8,14:20,,,,,,,,
122,03/05/2017,3195,MADRID. RETIRO,MADRID,667,19.4,0,12,05:30,26.7,14:40,24,1.1,6.7,17:10,940.1,0,934.7,22
122,03/05/2017,3195,MADRID. RETIRO,MADRID,667,19.4,0,12,05:30,26.7,14:40,24,1.1,6.7,17:10,940.1,0,934.7,22
123,04/05/2017,3195,MADRID. RETIRO,MADRID,667,20.1,0,14.2,05:50,26,15:40,5,1.4,5.3,20:10,935.8,0,931.1,24
123,04/05/2017,3195,MADRID. RETIRO,MADRID,667,20.1,0,14.2,05:50,26,15:40,5,1.4,5.3,20:10,935.8,0,931.1,24
