fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
07/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.3,0,7.4,23:59,13.2,14:20,88,0.3,3.9,22:40,,,,
07/01/2014,3195,MADRID. RETIRO,MADRID,667,10.5,0,8.2,06:50,12.8,Varias,5,0.6,4.4,23:40,944.2,24,942.1,6
08/01/2014,3195,MADRID. RETIRO,MADRID,667,9.8,0,6.5,07:30,13,15:40,2,1.4,5.8,20:20,945.3,10,943.4,5
08/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.4,0,4.1,23:59,14.6,14:00,88,0.8,4.2,00:50,,,,
08/01/2014,3195,MADRID. RETIRO,MADRID,667,9.8,0,6.5,07:30,13,15:40,2,1.4,5.8,20:20,945.3,10,943.4,5
09/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,0,2.2,06:10,15,15:40,88,0.6,2.8,03:00,,,,
09/01/2014,3195,MADRID. RETIRO,MADRID,667,10.4,0,6.4,06:30,14.4,14:50,4,1.1,6.1,01:40,944.5,0,941.2,24
09/01/2014,3195,MADRID. RETIRO,MADRID,667,10.4,0,6.4,06:30,14.4,14:50,4,1.1,6.1,01:40,944.5,0,941.2,24
10/01/2014,3195,MADRID. RETIRO,MADRID,667,9.8,0,5.5,07:15,14,14:30,8,1.1,5,20:10,941.2,0,936.6,15
10/01/2014,3195,MADRID. RETIRO,MADRID,667,9.8,0,5.5,07:15,14,14:30,8,1.1,5,20:10,941.2,0,936.6,15
10/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8,0,1.5,07:00,14.4,13:50,,0.6,,,,,,
11/01/2014,3195,MADRID. RETIRO,MADRID,667,9.2,0,6.2,23:59,12.2,Varias,20,0.3,3.3,00:50,943.3,24,938.5,0
11/01/2014,3195,MADRID. RETIRO,MADRID,667,9.2,0,6.2,23:59,12.2,Varias,20,0.3,3.3,00:50,943.3,24,938.5,0
11/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.8,0,3.9,23:59,13.8,14:50,88,0.3,2.8,18:10,,,,
12/01/2014,3195,MADRID. RETIRO,MADRID,667,6.5,3.9,4.2,05:10,8.8,16:10,22,0.6,3.3,23:59,946.4,13,943.3,0
12/01/2014,3195,MADRID. RETIRO,MADRID,667,6.5,3.9,4.2,05:10,8.8,16:10,22,0.6,3.3,23:59,946.4,13,943.3,0
12/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.4,5,0.6,03:50,8.3,15:40,,0,,,,,,
13/01/2014,3195,MADRID. RETIRO,MADRID,667,7.6,0,5,23:59,10.2,13:50,29,2.5,10.8,14:10,946.2,0,940.7,24
13/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.6,0,4.2,Varias,11,14:30,88,2.5,11.7,14:40,,,,
13/01/2014,3195,MADRID. RETIRO,MADRID,667,7.6,0,5,23:59,10.2,13:50,29,2.5,10.8,14:10,946.2,0,940.7,24
14/01/2014,3195,MADRID. RETIRO,MADRID,667,8.5,Ip,4.8,00:20,12.2,16:50,26,2.8,10.6,05:00,940.7,0,937,15
14/01/2014,3195,MADRID. RETIRO,MADRID,667,8.5,Ip,4.8,00:20,12.2,16:50,26,2.8,10.6,05:00,940.7,0,937,15
14/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.4,0.3,4.2,00:10,12.5,15:40,88,3.1,14.2,11:40,,,,
15/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.4,3.7,5.6,07:10,9.3,Varias,88,0.8,7.8,20:20,,,,
15/01/2014,3195,MADRID. RETIRO,MADRID,667,8,3,6.2,Varias,9.7,14:40,23,2.2,7.8,20:20,940.1,11,934.7,24
15/01/2014,3195,MADRID. RETIRO,MADRID,667,8,3,6.2,Varias,9.7,14:40,23,2.2,7.8,20:20,940.1,11,934.7,24
16/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.8,0,3.9,23:00,9.8,15:40,88,2.2,9.2,02:50,,,,
16/01/2014,3195,MADRID. RETIRO,MADRID,667,6.9,0,4.8,23:59,9,15:20,24,2.5,10.3,15:00,934.7,0,931.8,24
16/01/2014,3195,MADRID. RETIRO,MADRID,667,6.9,0,4.8,23:59,9,15:20,24,2.5,10.3,15:00,934.7,0,931.8,24
17/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.7,7.9,3.5,Varias,7.9,15:50,88,1.9,8.9,16:10,,,,
17/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,6.5,3.2,05:20,8.3,16:50,15,2.2,10,16:50,931.8,0,922.2,24
17/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,6.5,3.2,05:20,8.3,16:50,15,2.2,10,16:50,931.8,0,922.2,24
18/01/2014,3195,MADRID. RETIRO,MADRID,667,6.5,2.2,4.5,Varias,8.5,16:10,32,1.7,8.6,17:20,922.2,0,918.1,14
18/01/2014,3195,MADRID. RETIRO,MADRID,667,6.5,2.2,4.5,Varias,8.5,16:10,32,1.7,8.6,17:20,922.2,0,918.1,14
18/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.6,4.2,3.8,Varias,9.4,15:30,88,1.1,9.4,16:10,,,,
19/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.3,4,1.9,23:00,6.7,15:30,88,1.4,8.9,17:40,,,,
19/01/2014,3195,MADRID. RETIRO,MADRID,667,5,5.6,3.4,02:30,6.5,14:20,29,1.1,8.3,18:10,934.2,24,919.4,7
19/01/2014,3195,MADRID. RETIRO,MADRID,667,5,5.6,3.4,02:30,6.5,14:20,29,1.1,8.3,18:10,934.2,24,919.4,7
20/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.8,0,1.8,08:00,9.8,15:20,88,2.2,11.7,23:00,,,,
20/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,0,2.4,03:30,9.3,13:20,26,1.9,9.7,15:20,940.9,24,934.2,0
20/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,0,2.4,03:30,9.3,13:20,26,1.9,9.7,15:20,940.9,24,934.2,0
21/01/2014,3195,MADRID. RETIRO,MADRID,667,4.8,12,0.8,07:50,8.8,15:30,28,1.7,14.7,13:20,940.9,0,936.3,24
21/01/2014,3195,MADRID. RETIRO,MADRID,667,4.8,12,0.8,07:50,8.8,15:30,28,1.7,14.7,13:20,940.9,0,936.3,24
21/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.4,10.3,-0.8,Varias,9.6,13:10,88,1.1,7.8,14:20,,,,
22/01/2014,3195,MADRID. RETIRO,MADRID,667,8,0.5,4.2,07:40,11.7,14:10,2,1.9,8.3,22:10,940.4,24,934.3,5
22/01/2014,3195,MADRID. RETIRO,MADRID,667,8,0.5,4.2,07:40,11.7,14:10,2,1.9,8.3,22:10,940.4,24,934.3,5
22/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.2,0.8,3.2,23:30,13.3,13:30,88,1.1,17.2,16:20,,,,
23/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.3,0,-0.1,07:10,12.7,14:20,88,0.6,7.2,07:10,,,,
23/01/2014,3195,MADRID. RETIRO,MADRID,667,7.8,0,3.2,06:30,12.3,14:10,2,1.7,9.2,01:10,949.3,24,940.4,0
23/01/2014,3195,MADRID. RETIRO,MADRID,667,7.8,0,3.2,06:30,12.3,14:10,2,1.7,9.2,01:10,949.3,24,940.4,0
24/01/2014,3195,MADRID. RETIRO,MADRID,667,8.3,0,2,05:20,14.6,13:50,33,2.5,11.4,19:30,949.3,Varias,945.6,18
24/01/2014,3195,MADRID. RETIRO,MADRID,667,8.3,0,2,05:20,14.6,13:50,33,2.5,11.4,19:30,949.3,Varias,945.6,18
24/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.4,0,-0.1,06:00,14.8,15:00,,1.4,,,,,,
25/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.1,0,6.8,23:59,17.4,13:30,88,0.3,10.6,00:10,,,,
25/01/2014,3195,MADRID. RETIRO,MADRID,667,11.8,0,8,06:30,15.7,15:10,29,1.7,10.3,12:05,949.6,24,946,5
25/01/2014,3195,MADRID. RETIRO,MADRID,667,11.8,0,8,06:30,15.7,15:10,29,1.7,10.3,12:05,949.6,24,946,5
26/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.8,0,2.9,08:00,16.7,14:10,88,0.3,8.9,19:40,,,,
26/01/2014,3195,MADRID. RETIRO,MADRID,667,10.6,0,5.3,07:10,16,15:40,29,1.7,10.8,21:50,950,1,940.1,24
26/01/2014,3195,MADRID. RETIRO,MADRID,667,10.6,0,5.3,07:10,16,15:40,29,1.7,10.8,21:50,950,1,940.1,24
27/01/2014,3195,MADRID. RETIRO,MADRID,667,8.8,0,6.1,23:40,11.6,00:00,32,4.2,18.1,12:50,940.1,0,935.2,15
27/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.8,0,5.8,23:00,11.8,,88,5.3,18.9,12:10,,,,
27/01/2014,3195,MADRID. RETIRO,MADRID,667,8.8,0,6.1,23:40,11.6,00:00,32,4.2,18.1,12:50,940.1,0,935.2,15
28/01/2014,3195,MADRID. RETIRO,MADRID,667,5.4,0.1,3.3,06:45,7.6,16:30,23,3.1,18.3,15:20,936,0,923.9,24
28/01/2014,3195,MADRID. RETIRO,MADRID,667,5.4,0.1,3.3,06:45,7.6,16:30,23,3.1,18.3,15:20,936,0,923.9,24
28/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.2,1.4,3,08:00,7.3,14:00,88,4.7,19.2,14:50,,,,
29/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.6,0.1,3.2,08:00,10,15:20,88,2.8,12.5,06:50,,,,
29/01/2014,3195,MADRID. RETIRO,MADRID,667,6,1.1,3.5,07:45,8.6,15:50,24,2.5,11.9,04:50,928.3,24,920,7
29/01/2014,3195,MADRID. RETIRO,MADRID,667,6,1.1,3.5,07:45,8.6,15:50,24,2.5,11.9,04:50,928.3,24,920,7
30/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,0,3,03:10,8.7,15:00,30,3.3,10.6,11:20,933.8,Varias,928,1
30/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6,0,1.1,03:00,10.9,14:40,88,2.5,13.9,13:50,,,,
30/01/2014,3195,MADRID. RETIRO,MADRID,667,5.8,0,3,03:10,8.7,15:00,30,3.3,10.6,11:20,933.8,Varias,928,1
31/01/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.2,,5.4,Varias,13,12:00,88,2.2,7.5,01:10,,,,
31/01/2014,3195,MADRID. RETIRO,MADRID,667,8.5,0,5.2,04:15,11.8,16:30,25,3.1,9.7,03:00,935.4,11,932.4,1
31/01/2014,3195,MADRID. RETIRO,MADRID,667,8.5,0,5.2,04:15,11.8,16:30,25,3.1,9.7,03:00,935.4,11,932.4,1
01/02/2014,3195,MADRID. RETIRO,MADRID,667,7.6,0,3.2,23:30,12,13:40,32,3.9,15.3,16:50,939.4,24,930.8,6
01/02/2014,3195,MADRID. RETIRO,MADRID,667,7.6,0,3.2,23:30,12,13:40,32,3.9,15.3,16:50,939.4,24,930.8,6
01/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,,,,,,,3.6,,,,,,
02/02/2014,3195,MADRID. RETIRO,MADRID,667,5,0,1,04:40,9.1,15:15,22,1.9,10.6,14:40,943.4,11,938.2,24
02/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,,0,,,,,,0.8,,,,,,
02/02/2014,3195,MADRID. RETIRO,MADRID,667,5,0,1,04:40,9.1,15:15,22,1.9,10.6,14:40,943.4,11,938.2,24
03/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,2.8,1.5,-2.1,01:30,7.7,15:20,88,1.4,11.7,13:50,,,,
03/02/2014,3195,MADRID. RETIRO,MADRID,667,3.7,1.5,0.4,03:20,7,16:20,26,1.1,11.4,13:40,938.2,0,932,13
03/02/2014,3195,MADRID. RETIRO,MADRID,667,3.7,1.5,0.4,03:20,7,16:20,26,1.1,11.4,13:40,938.2,0,932,13
04/02/2014,3195,MADRID. RETIRO,MADRID,667,5.2,4.2,2.6,00:10,7.8,Varias,19,2.5,11.1,18:00,937.7,10,929.2,24
04/02/2014,3195,MADRID. RETIRO,MADRID,667,5.2,4.2,2.6,00:10,7.8,Varias,19,2.5,11.1,18:00,937.7,10,929.2,24
04/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.6,4.5,1.9,00:20,7.3,17:30,88,1.4,10.3,18:10,,,,
05/02/2014,3195,MADRID. RETIRO,MADRID,667,9,0,6.7,07:50,11.3,14:45,26,3.6,12.5,14:50,938.4,24,927.2,4
05/02/2014,3195,MADRID. RETIRO,MADRID,667,9,0,6.7,07:50,11.3,14:45,26,3.6,12.5,14:50,938.4,24,927.2,4
05/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.2,0,6.1,07:50,12.2,13:10,88,3.9,13.3,06:50,,,,
06/02/2014,3195,MADRID. RETIRO,MADRID,667,11.2,3.8,6.8,23:59,15.5,13:30,19,3.9,16.7,13:20,938.4,0,928.1,17
06/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.9,2.6,6.3,23:50,15.5,14:50,88,2.2,18.3,18:00,,,,
06/02/2014,3195,MADRID. RETIRO,MADRID,667,11.2,3.8,6.8,23:59,15.5,13:30,19,3.9,16.7,13:20,938.4,0,928.1,17
07/02/2014,3195,MADRID. RETIRO,MADRID,667,6.2,1,3.5,07:20,8.8,13:15,25,3.3,14.2,13:30,942.1,12,932.8,0
07/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.4,1,2.9,07:00,9.8,13:20,88,3.9,15.8,13:50,,,,
07/02/2014,3195,MADRID. RETIRO,MADRID,667,6.2,1,3.5,07:20,8.8,13:15,25,3.3,14.2,13:30,942.1,12,932.8,0
08/02/2014,3195,MADRID. RETIRO,MADRID,667,8,0.5,4.6,23:59,11.4,13:30,24,3.9,14.2,08:10,938.3,0,930.9,13
08/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8,0.5,4.8,22:50,11.2,13:00,88,4.2,14.2,17:00,,,,
08/02/2014,3195,MADRID. RETIRO,MADRID,667,8,0.5,4.6,23:59,11.4,13:30,24,3.9,14.2,08:10,938.3,0,930.9,13
09/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.8,15.7,3.1,08:00,6.4,23:59,88,1.7,17.2,23:40,,,,
09/02/2014,3195,MADRID. RETIRO,MADRID,667,5.1,16,3.2,04:50,7,23:59,26,2.5,16.4,23:59,937,1,916.6,24
09/02/2014,3195,MADRID. RETIRO,MADRID,667,5.1,16,3.2,04:50,7,23:59,26,2.5,16.4,23:59,937,1,916.6,24
10/02/2014,3195,MADRID. RETIRO,MADRID,667,5.7,0,3.6,23:10,7.8,15:30,30,5.8,17.8,07:05,942.3,24,916.5,2
10/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.8,0,2.8,18:50,8.7,15:30,88,6.9,21.4,06:10,,,,
10/02/2014,3195,MADRID. RETIRO,MADRID,667,5.7,0,3.6,23:10,7.8,15:30,30,5.8,17.8,07:05,942.3,24,916.5,2
11/02/2014,3195,MADRID. RETIRO,MADRID,667,3,7.9,1.5,09:50,4.6,Varias,26,2.8,10.8,13:30,942.6,1,936.3,18
11/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,3,6.9,1.5,09:00,4.4,17:00,88,2.2,10.6,11:10,,,,
11/02/2014,3195,MADRID. RETIRO,MADRID,667,3,7.9,1.5,09:50,4.6,Varias,26,2.8,10.8,13:30,942.6,1,936.3,18
12/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.6,0.8,2.3,04:00,6.8,16:40,88,0.8,6.4,10:10,,,,
12/02/2014,3195,MADRID. RETIRO,MADRID,667,5,0.6,2.7,06:05,7.3,Varias,25,0.6,5.8,08:40,943.6,10,939.7,0
12/02/2014,3195,MADRID. RETIRO,MADRID,667,5,0.6,2.7,06:05,7.3,Varias,25,0.6,5.8,08:40,943.6,10,939.7,0
13/02/2014,3195,MADRID. RETIRO,MADRID,667,10.8,0.6,5.5,00:50,16.2,16:20,24,3.9,11.1,15:50,940.9,0,939.7,13
13/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11,0.7,4.8,Varias,17.1,14:50,88,1.1,9.2,19:30,,,,
13/02/2014,3195,MADRID. RETIRO,MADRID,667,10.8,0.6,5.5,00:50,16.2,16:20,24,3.9,11.1,15:50,940.9,0,939.7,13
14/02/2014,3195,MADRID. RETIRO,MADRID,667,12.2,5.6,9.4,23:59,15,10:30,24,3.1,15,14:10,940.4,0,931.9,24
14/02/2014,3195,MADRID. RETIRO,MADRID,667,12.2,5.6,9.4,23:59,15,10:30,24,3.1,15,14:10,940.4,0,931.9,24
14/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.6,6.4,8.8,22:00,14.3,10:40,88,0.8,15.8,21:00,,,,
15/02/2014,3195,MADRID. RETIRO,MADRID,667,7.6,2.2,5.8,23:59,9.4,00:00,23,1.7,7.8,04:10,937.4,24,931.6,4
15/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.2,1.7,5.2,22:00,9.1,00:40,88,0.8,8.3,03:00,,,,
15/02/2014,3195,MADRID. RETIRO,MADRID,667,7.6,2.2,5.8,23:59,9.4,00:00,23,1.7,7.8,04:10,937.4,24,931.6,4
16/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.2,0,0.5,23:59,12,15:10,88,0.6,8.9,16:40,,,,
16/02/2014,3195,MADRID. RETIRO,MADRID,667,7.2,0,3.8,23:59,10.5,15:05,31,0.6,7.8,17:00,940.3,11,937.4,Varias
16/02/2014,3195,MADRID. RETIRO,MADRID,667,7.2,0,3.8,23:59,10.5,15:05,31,0.6,7.8,17:00,940.3,11,937.4,Varias
17/02/2014,3195,MADRID. RETIRO,MADRID,667,5.8,0,1.5,Varias,10.2,13:50,4,1.1,4.2,22:10,938,0,933.8,18
17/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,4.6,0.1,-1.6,07:00,10.9,14:10,88,0.8,3.9,10:40,,,,
17/02/2014,3195,MADRID. RETIRO,MADRID,667,5.8,0,1.5,Varias,10.2,13:50,4,1.1,4.2,22:10,938,0,933.8,18
18/02/2014,3195,MADRID. RETIRO,MADRID,667,8.2,0,4.7,23:40,11.6,15:10,4,1.9,8.1,16:50,940.5,24,934.6,7
18/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.2,0,1.7,23:59,12.8,15:20,88,0.6,5,08:40,,,,
18/02/2014,3195,MADRID. RETIRO,MADRID,667,8.2,0,4.7,23:40,11.6,15:10,4,1.9,8.1,16:50,940.5,24,934.6,7
19/02/2014,3195,MADRID. RETIRO,MADRID,667,7.3,0,1.4,06:50,13.2,14:30,24,0.8,4.7,14:50,945.5,21,940,0
19/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.4,0,-1.3,06:00,14.2,15:50,88,0.3,3.6,03:20,,,,
19/02/2014,3195,MADRID. RETIRO,MADRID,667,7.3,0,1.4,06:50,13.2,14:30,24,0.8,4.7,14:50,945.5,21,940,0
20/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6,1,-0.2,06:50,12.2,14:40,88,0.6,8.6,22:40,,,,
20/02/2014,3195,MADRID. RETIRO,MADRID,667,7,2.5,2.8,07:30,11.1,15:15,23,2.2,7.5,13:20,944.7,0,940.8,24
20/02/2014,3195,MADRID. RETIRO,MADRID,667,7,2.5,2.8,07:30,11.1,15:15,23,2.2,7.5,13:20,944.7,0,940.8,24
21/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7,0,1.9,23:59,12.2,14:30,88,1.9,13.3,03:50,,,,
21/02/2014,3195,MADRID. RETIRO,MADRID,667,7.4,0,4.2,23:59,10.5,13:20,28,3.1,9.4,06:30,944.1,24,940,8
21/02/2014,3195,MADRID. RETIRO,MADRID,667,7.4,0,4.2,23:59,10.5,13:20,28,3.1,9.4,06:30,944.1,24,940,8
22/02/2014,3195,MADRID. RETIRO,MADRID,667,6.3,0,2,07:20,10.6,13:15,23,1.7,7.8,13:20,946.7,11,943.4,4
22/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,5.8,0,0,05:40,11.7,15:30,88,1.7,5.8,18:30,,,,
22/02/2014,3195,MADRID. RETIRO,MADRID,667,6.3,0,2,07:20,10.6,13:15,23,1.7,7.8,13:20,946.7,11,943.4,4
23/02/2014,3195,MADRID. RETIRO,MADRID,667,8.4,0,2.8,06:20,14,Varias,23,1.9,6.7,15:10,945.7,0,936.2,24
23/02/2014,3195,MADRID. RETIRO,MADRID,667,8.4,0,2.8,06:20,14,Varias,23,1.9,6.7,15:10,945.7,0,936.2,24
23/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.6,0.1,0.3,03:20,14.8,15:40,88,1.1,4.7,23:20,,,,
24/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7,0.4,3.4,22:50,10.5,15:00,88,0.8,7.8,10:50,,,,
24/02/2014,3195,MADRID. RETIRO,MADRID,667,7.8,1.8,4.8,23:59,10.7,15:50,24,2.2,8.6,12:00,941,24,934.6,4
24/02/2014,3195,MADRID. RETIRO,MADRID,667,7.8,1.8,4.8,23:59,10.7,15:50,24,2.2,8.6,12:00,941,24,934.6,4
25/02/2014,3195,MADRID. RETIRO,MADRID,667,7.5,0,4,06:55,11,16:30,24,3.3,13.1,16:40,943.4,24,940.6,17
25/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.2,0,3.2,00:30,11.2,15:50,88,2.8,17.8,23:00,,,,
25/02/2014,3195,MADRID. RETIRO,MADRID,667,7.5,0,4,06:55,11,16:30,24,3.3,13.1,16:40,943.4,24,940.6,17
26/02/2014,3195,MADRID. RETIRO,MADRID,667,7.4,2,3.6,08:10,11.3,16:20,28,2.5,11.7,07:50,949.4,22,942.7,4
26/02/2014,3195,MADRID. RETIRO,MADRID,667,7.4,2,3.6,08:10,11.3,16:20,28,2.5,11.7,07:50,949.4,22,942.7,4
26/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.6,1.1,3.2,23:00,12.1,14:30,88,3.1,13.3,07:30,,,,
27/02/2014,3195,MADRID. RETIRO,MADRID,667,8.2,0,4.8,01:20,11.6,15:30,25,2.2,6.4,18:40,949.2,0,947.8,18
27/02/2014,3195,MADRID. RETIRO,MADRID,667,8.2,0,4.8,01:20,11.6,15:30,25,2.2,6.4,18:40,949.2,0,947.8,18
27/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.4,0,4.2,,12.7,16:00,88,1.1,11.1,02:30,,,,
28/02/2014,3195,MADRID. RETIRO,MADRID,667,10.4,0,6.3,00:20,14.4,14:40,27,3.9,18.9,14:00,948.7,0,939.3,18
28/02/2014,3195,MADRID. RETIRO,MADRID,667,10.4,0,6.3,00:20,14.4,14:40,27,3.9,18.9,14:00,948.7,0,939.3,18
28/02/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.2,0,5.5,00:10,15,13:50,88,2.8,18.1,20:10,,,,
01/03/2014,3195,MADRID. RETIRO,MADRID,667,8.9,2.6,6.2,09:10,11.6,23:50,27,3.1,12.5,14:40,940.3,0,926.7,21
01/03/2014,3195,MADRID. RETIRO,MADRID,667,8.9,2.6,6.2,09:10,11.6,23:50,27,3.1,12.5,14:40,940.3,0,926.7,21
01/03/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.6,3.8,5.6,09:30,11.5,23:59,88,3.9,13.3,13:40,,,,
02/03/2014,3195,MADRID. RETIRO,MADRID,667,13.2,0.4,10,06:45,16.5,13:30,28,3.6,11.7,11:05,932,11,927,0
02/03/2014,3195,MADRID. RETIRO,MADRID,667,13.2,0.4,10,06:45,16.5,13:30,28,3.6,11.7,11:05,932,11,927,0
02/03/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.4,0.3,9.6,23:59,17.1,12:50,88,1.7,11.7,02:00,,,,
03/03/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.8,0,5.4,06:40,12.3,14:50,88,6.1,19.7,16:10,,,,
03/03/2014,3195,MADRID. RETIRO,MADRID,667,9.2,0,5.9,07:10,12.5,13:20,31,4.4,18.3,16:10,937.1,22,929.4,4
03/03/2014,3195,MADRID. RETIRO,MADRID,667,9.2,0,5.9,07:10,12.5,13:20,31,4.4,18.3,16:10,937.1,22,929.4,4
04/03/2014,3195,MADRID. RETIRO,MADRID,667,8.4,0,5,Varias,11.9,15:50,30,3.9,17.5,16:40,939.5,10,936.3,3
04/03/2014,3195,MADRID. RETIRO,MADRID,667,8.4,0,5,Varias,11.9,15:50,30,3.9,17.5,16:40,939.5,10,936.3,3
04/03/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9,0,4.7,07:00,13.2,15:50,88,4.4,16.9,00:40,,,,
05/03/2014,3195,MADRID. RETIRO,MADRID,667,11.6,0,7,07:00,16.3,15:10,28,1.9,10.3,03:20,944.5,24,936.9,0
05/03/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.4,0,7.5,05:00,17.4,14:50,88,0.8,13.9,05:20,,,,
05/03/2014,3195,MADRID. RETIRO,MADRID,667,11.6,0,7,07:00,16.3,15:10,28,1.9,10.3,03:20,944.5,24,936.9,0
06/03/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.4,0,1.4,06:50,21.4,15:10,88,0.6,4.7,00:10,,,,
06/03/2014,3195,MADRID. RETIRO,MADRID,667,12.9,0,5.4,07:00,20.4,15:30,8,0.3,6.4,22:30,944.9,Varias,940.8,18
06/03/2014,3195,MADRID. RETIRO,MADRID,667,12.9,0,5.4,07:00,20.4,15:30,8,0.3,6.4,22:30,944.9,Varias,940.8,18
07/03/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.5,0,3.6,06:50,17.4,15:20,88,0,3.9,00:30,,,,
07/03/2014,3195,MADRID. RETIRO,MADRID,667,11.8,0,6.3,06:20,17.3,16:20,16,0.3,4.2,01:05,947.1,11,943.8,0
07/03/2014,3195,MADRID. RETIRO,MADRID,667,11.8,0,6.3,06:20,17.3,16:20,16,0.3,4.2,01:05,947.1,11,943.8,0
08/03/2014,3195,MADRID. RETIRO,MADRID,667,13,0,7,06:45,19,16:25,14,1.7,6.4,22:50,947,10,942.4,17
08/03/2014,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.2,0,3.3,04:40,19.1,16:10,88,0.6,5.8,23:50,,,,
08/03/2014,3195,MADRID. RETIRO,MADRID,667,13,0,7,06:45,19,16:25,14,1.7,6.4,22:50,947,10,942.4,17
